symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
1860.HK,Mobvista Inc.,EQUITY,HKD,hongkong,"{'raw': 7755071488, 'fmt': '7.755B', 'longFmt': '7,755,071,488'}",988487716,mobvista
6055.HK,China Tobacco International (HK) Company Limited,EQUITY,HKD,hongkong,"{'raw': 7746816000, 'fmt': '7.747B', 'longFmt': '7,746,816,000'}",987435443,"china,tobacco"
0272.HK,Shui On Land Limited,EQUITY,HKD,hongkong,"{'raw': 7737378816, 'fmt': '7.737B', 'longFmt': '7,737,378,816'}",986232548,shui
0200.HK,Melco International Development Limited,EQUITY,HKD,hongkong,"{'raw': 7734608384, 'fmt': '7.735B', 'longFmt': '7,734,608,384'}",985879419,melco
3613.HK,Beijing Tong Ren Tang Chinese Medicine Company Limited,EQUITY,HKD,hongkong,"{'raw': 7684578304, 'fmt': '7.685B', 'longFmt': '7,684,578,304'}",979502415,"beijing,tong"
8446.HK,In Technical Productions Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 7592000000, 'fmt': '7.592B', 'longFmt': '7,592,000,000'}",967702071,"in,technical,productions"
0373.HK,Allied Group Limited,EQUITY,HKD,hongkong,"{'raw': 7589549056, 'fmt': '7.59B', 'longFmt': '7,589,549,056'}",967389665,"allied,group"
1896.HK,Maoyan Entertainment,EQUITY,HKD,hongkong,"{'raw': 7570896896, 'fmt': '7.571B', 'longFmt': '7,570,896,896'}",965012197,maoyan
2158.HK,Yidu Tech Inc.,EQUITY,HKD,hongkong,"{'raw': 7571371520, 'fmt': '7.571B', 'longFmt': '7,571,371,520'}",965072695,"yidu,tech"
0826.HK,Tiangong International Company Limited,EQUITY,HKD,hongkong,"{'raw': 7547350016, 'fmt': '7.547B', 'longFmt': '7,547,350,016'}",962010832,tiangong
1176.HK,Zhuguang Holdings Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 7514655232, 'fmt': '7.515B', 'longFmt': '7,514,655,232'}",957843444,zhuguang
2232.HK,Crystal International Group Limited,EQUITY,HKD,hongkong,"{'raw': 7331747328, 'fmt': '7.332B', 'longFmt': '7,331,747,328'}",934529382,"crystal,international"
0297.HK,Sinofert Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 7305437696, 'fmt': '7.305B', 'longFmt': '7,305,437,696'}",931175867,sinofert
0506.HK,China Foods Limited,EQUITY,HKD,hongkong,"{'raw': 7272772096, 'fmt': '7.273B', 'longFmt': '7,272,772,096'}",927012199,"china,foods"
1789.HK,AK Medical Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 7229735936, 'fmt': '7.23B', 'longFmt': '7,229,735,936'}",921526664,"ak,medical"
0658.HK,"China High Speed Transmission Equipment Group Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 7113511424, 'fmt': '7.114B', 'longFmt': '7,113,511,424'}",906712294,"china,high"
9666.HK,"Jinke Smart Services Group Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 7168270848, 'fmt': '7.168B', 'longFmt': '7,168,270,848'}",913692116,jinke
0588.HK,Beijing North Star Company Limited,EQUITY,HKD,hongkong,"{'raw': 7113961472, 'fmt': '7.114B', 'longFmt': '7,113,961,472'}",906769658,"beijing,north"
1836.HK,Stella International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 7074343936, 'fmt': '7.074B', 'longFmt': '7,074,343,936'}",901719873,"stella,international"
3738.HK,Vobile Group Limited,EQUITY,HKD,hongkong,"{'raw': 7072783872, 'fmt': '7.073B', 'longFmt': '7,072,783,872'}",901521022,vobile
0410.HK,SOHO China Limited,EQUITY,HKD,hongkong,"{'raw': 7071346688, 'fmt': '7.071B', 'longFmt': '7,071,346,688'}",901337834,"soho,china"
1212.HK,Lifestyle International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 6923851264, 'fmt': '6.924B', 'longFmt': '6,923,851,264'}",882537566,"lifestyle,international"
1666.HK,Tong Ren Tang Technologies Co. Ltd.,EQUITY,HKD,hongkong,"{'raw': 6839365632, 'fmt': '6.839B', 'longFmt': '6,839,365,632'}",871768741,"tong,ren"
0797.HK,7Road Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 6827936256, 'fmt': '6.828B', 'longFmt': '6,827,936,256'}",870311914,7road
2138.HK,EC Healthcare,EQUITY,HKD,hongkong,"{'raw': 6799252992, 'fmt': '6.799B', 'longFmt': '6,799,252,992'}",866655848,"ec,healthcare"
1082.HK,Hong Kong Education (Int'l) Investments Limited,EQUITY,HKD,hongkong,"{'raw': 906575104, 'fmt': '906.575M', 'longFmt': '906,575,104'}",115555137,int'l
0120.HK,Cosmopolitan International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 6776049664, 'fmt': '6.776B', 'longFmt': '6,776,049,664'}",863698273,"cosmopolitan,international"
2678.HK,Texhong Textile Group Limited,EQUITY,HKD,hongkong,"{'raw': 6774840320, 'fmt': '6.775B', 'longFmt': '6,774,840,320'}",863544126,texhong
3933.HK,The United Laboratories International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 6761360384, 'fmt': '6.761B', 'longFmt': '6,761,360,384'}",861825928,"united,laboratories"
1112.HK,Health and Happiness (H&H) International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 6710194176, 'fmt': '6.71B', 'longFmt': '6,710,194,176'}",855304109,"health,and"
0341.HK,Café de Coral Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 6630169088, 'fmt': '6.63B', 'longFmt': '6,630,169,088'}",845103840,"cafe,de"
2390.HK,Zhihu Inc.,EQUITY,HKD,hongkong,"{'raw': 6613597696, 'fmt': '6.614B', 'longFmt': '6,613,597,696'}",842991594,zhihu
6968.HK,Ganglong China Property Group Limited,EQUITY,HKD,hongkong,"{'raw': 6619692544, 'fmt': '6.62B', 'longFmt': '6,619,692,544'}",843768464,ganglong
6138.HK,"Harbin Bank Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 6597360640, 'fmt': '6.597B', 'longFmt': '6,597,360,640'}",840921964,"harbin,bank"
0667.HK,China East Education Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 6589280768, 'fmt': '6.589B', 'longFmt': '6,589,280,768'}",839892076,"china,east"
0612.HK,China Investment Fund Company Limited,EQUITY,HKD,hongkong,"{'raw': 6504749568, 'fmt': '6.505B', 'longFmt': '6,504,749,568'}",829117443,"china,investment,fund"
1119.HK,iDreamSky Technology Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 6548617728, 'fmt': '6.549B', 'longFmt': '6,548,617,728'}",834709027,idreamsky
1622.HK,Redco Properties Group Limited,EQUITY,HKD,hongkong,"{'raw': 6499446784, 'fmt': '6.499B', 'longFmt': '6,499,446,784'}",828441532,redco
2858.HK,Yixin Group Limited,EQUITY,HKD,hongkong,"{'raw': 6458532352, 'fmt': '6.459B', 'longFmt': '6,458,532,352'}",823226440,yixin
9939.HK,Kintor Pharmaceutical Limited,EQUITY,HKD,hongkong,"{'raw': 6426242560, 'fmt': '6.426B', 'longFmt': '6,426,242,560'}",819110673,kintor
9966.HK,Alphamab Oncology,EQUITY,HKD,hongkong,"{'raw': 6414954496, 'fmt': '6.415B', 'longFmt': '6,414,954,496'}",817671858,alphamab
1760.HK,Intron Technology Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 6388470784, 'fmt': '6.388B', 'longFmt': '6,388,470,784'}",814296155,"intron,technology"
0182.HK,Concord New Energy Group Limited,EQUITY,HKD,hongkong,"{'raw': 6373562368, 'fmt': '6.374B', 'longFmt': '6,373,562,368'}",812395877,"concord,new"
1475.HK,Nissin Foods Company Limited,EQUITY,HKD,hongkong,"{'raw': 6345634816, 'fmt': '6.346B', 'longFmt': '6,345,634,816'}",808836137,nissin
9699.HK,"Hangzhou SF Intra-city Industrial Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 6328845312, 'fmt': '6.329B', 'longFmt': '6,328,845,312'}",806696090,intra-city
2257.HK,Sirnaomics Ltd.,EQUITY,HKD,hongkong,"{'raw': 6188818944, 'fmt': '6.189B', 'longFmt': '6,188,818,944'}",788847854,sirnaomics
0435.HK,Sunlight Real Estate Investment Trust,EQUITY,HKD,hongkong,"{'raw': 6171875840, 'fmt': '6.172B', 'longFmt': '6,171,875,840'}",786688228,"sunlight,real"
1277.HK,Kinetic Development Group Limited,EQUITY,HKD,hongkong,"{'raw': 6069600256, 'fmt': '6.07B', 'longFmt': '6,069,600,256'}",773651835,"kinetic,development"
2391.HK,Tuya Inc.,EQUITY,HKD,hongkong,"{'raw': 6149194240, 'fmt': '6.149B', 'longFmt': '6,149,194,240'}",783797155,tuya
9923.HK,Yeahka Limited,EQUITY,HKD,hongkong,"{'raw': 6078515200, 'fmt': '6.079B', 'longFmt': '6,078,515,200'}",774788164,yeahka
2199.HK,Regina Miracle International (Holdings) Limited,EQUITY,HKD,hongkong,"{'raw': 6084521984, 'fmt': '6.085B', 'longFmt': '6,084,521,984'}",775553810,"regina,miracle"
3378.HK,"Xiamen International Port Co., Ltd",EQUITY,HKD,hongkong,"{'raw': 6079426048, 'fmt': '6.079B', 'longFmt': '6,079,426,048'}",774904264,"xiamen,international"
1755.HK,"S-Enjoy Service Group Co., Limited",EQUITY,HKD,hongkong,"{'raw': 6056132608, 'fmt': '6.056B', 'longFmt': '6,056,132,608'}",771935203,s-enjoy
0743.HK,Asia Cement (China) Holdings Corporation,EQUITY,HKD,hongkong,"{'raw': 5985367040, 'fmt': '5.985B', 'longFmt': '5,985,367,040'}",762915184,"asia,cement"
2777.HK,"Guangzhou R&F Properties Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 5966268416, 'fmt': '5.966B', 'longFmt': '5,966,268,416'}",760480809,r&f
0035.HK,Far East Consortium International Limited,EQUITY,HKD,hongkong,"{'raw': 6049050112, 'fmt': '6.049B', 'longFmt': '6,049,050,112'}",771032444,"far,east,consortium"
1057.HK,Zhejiang Shibao Company Limited,EQUITY,HKD,hongkong,"{'raw': 5950704128, 'fmt': '5.951B', 'longFmt': '5,950,704,128'}",758496932,shibao
1563.HK,"International Alliance Financial Leasing Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 5880000000, 'fmt': '5.88B', 'longFmt': '5,880,000,000'}",749484744,"international,alliance"
0116.HK,Chow Sang Sang Holdings International Limited,EQUITY,HKD,hongkong,"{'raw': 5873352704, 'fmt': '5.873B', 'longFmt': '5,873,352,704'}",748637457,"chow,sang"
0028.HK,Tian An China Investments Company Limited,EQUITY,HKD,hongkong,"{'raw': 5864280064, 'fmt': '5.864B', 'longFmt': '5,864,280,064'}",747481027,"tian,an"
1866.HK,China XLX Fertiliser Ltd.,EQUITY,HKD,hongkong,"{'raw': 5845851648, 'fmt': '5.846B', 'longFmt': '5,845,851,648'}",745132079,xlx
2148.HK,"Vesync Co., Ltd",EQUITY,HKD,hongkong,"{'raw': 5860915200, 'fmt': '5.861B', 'longFmt': '5,860,915,200'}",747052130,vesync
1668.HK,China South City Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 5835368448, 'fmt': '5.835B', 'longFmt': '5,835,368,448'}",743795855,"china,south,city"
2500.HK,Venus Medtech (Hangzhou) Inc.,EQUITY,HKD,hongkong,"{'raw': 5786064384, 'fmt': '5.786B', 'longFmt': '5,786,064,384'}",737511392,medtech
2137.HK,Brii Biosciences Limited,EQUITY,HKD,hongkong,"{'raw': 5798350336, 'fmt': '5.798B', 'longFmt': '5,798,350,336'}",739077401,brii
3339.HK,Lonking Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 5778135040, 'fmt': '5.778B', 'longFmt': '5,778,135,040'}",736500690,lonking
0581.HK,China Oriental Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 5732757504, 'fmt': '5.733B', 'longFmt': '5,732,757,504'}",730716716,"china,oriental"
1763.HK,China Isotope & Radiation Corporation,EQUITY,HKD,hongkong,"{'raw': 5725762560, 'fmt': '5.726B', 'longFmt': '5,725,762,560'}",729825116,"china,isotope"
0215.HK,Hutchison Telecommunications Hong Kong Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 5590155776, 'fmt': '5.59B', 'longFmt': '5,590,155,776'}",712540216,"hutchison,telecommunications"
2098.HK,Zall Smart Commerce Group Ltd.,EQUITY,HKD,hongkong,"{'raw': 5579774976, 'fmt': '5.58B', 'longFmt': '5,579,774,976'}",711217044,zall
1183.HK,MECOM Power and Construction Limited,EQUITY,HKD,hongkong,"{'raw': 5506627072, 'fmt': '5.507B', 'longFmt': '5,506,627,072'}",701893364,mecom
0861.HK,Digital China Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 5539384320, 'fmt': '5.539B', 'longFmt': '5,539,384,320'}",706068714,"digital,china"
1230.HK,Yashili International Holdings Ltd,EQUITY,HKD,hongkong,"{'raw': 5504849408, 'fmt': '5.505B', 'longFmt': '5,504,849,408'}",701666777,yashili
2686.HK,AAG Energy Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 5500094464, 'fmt': '5.5B', 'longFmt': '5,500,094,464'}",701060696,"aag,energy"
6868.HK,Tenfu (Cayman) Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 5477934592, 'fmt': '5.478B', 'longFmt': '5,477,934,592'}",698236123,tenfu
0895.HK,Dongjiang Environmental Company Limited,EQUITY,HKD,hongkong,"{'raw': 5304487424, 'fmt': '5.304B', 'longFmt': '5,304,487,424'}",676127959,dongjiang
0732.HK,Truly International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 5464641024, 'fmt': '5.465B', 'longFmt': '5,464,641,024'}",696541680,"truly,international"
3316.HK,Binjiang Service Group Co. Ltd.,EQUITY,HKD,hongkong,"{'raw': 5450745856, 'fmt': '5.451B', 'longFmt': '5,450,745,856'}",694770555,binjiang
0873.HK,Shimao Services Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 5380610560, 'fmt': '5.381B', 'longFmt': '5,380,610,560'}",685830872,shimao
1935.HK,JH Educational Technology INC.,EQUITY,HKD,hongkong,"{'raw': 5378788352, 'fmt': '5.379B', 'longFmt': '5,378,788,352'}",685598607,"jh,educational"
87001.HK,Hui Xian Real Estate Investment Trust,EQUITY,CNY,hongkong,"{'raw': 5377539584, 'fmt': '5.378B', 'longFmt': '5,377,539,584'}",685439435,"hui,xian"
3380.HK,Logan Group Company Limited,EQUITY,HKD,hongkong,"{'raw': 5287431168, 'fmt': '5.287B', 'longFmt': '5,287,431,168'}",673953910,"logan,group"
0302.HK,CMGE Technology Group Limited,EQUITY,HKD,hongkong,"{'raw': 5314655744, 'fmt': '5.315B', 'longFmt': '5,314,655,744'}",677424047,cmge
2019.HK,Dexin China Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 5294626304, 'fmt': '5.295B', 'longFmt': '5,294,626,304'}",674871027,dexin
1765.HK,"Hope Education Group Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 5217907200, 'fmt': '5.218B', 'longFmt': '5,217,907,200'}",665092150,"hope,education"
6069.HK,SY Holdings Group Limited,EQUITY,HKD,hongkong,"{'raw': 5202273792, 'fmt': '5.202B', 'longFmt': '5,202,273,792'}",663099463,"sy,holdings"
1478.HK,Q Technology (Group) Company Limited,EQUITY,HKD,hongkong,"{'raw': 5211976192, 'fmt': '5.212B', 'longFmt': '5,211,976,192'}",664336163,"q,technology"
0369.HK,Wing Tai Properties Limited,EQUITY,HKD,hongkong,"{'raw': 5193364992, 'fmt': '5.193B', 'longFmt': '5,193,364,992'}",661963917,"wing,tai"
2616.HK,CStone Pharmaceuticals,EQUITY,HKD,hongkong,"{'raw': 5350797312, 'fmt': '5.351B', 'longFmt': '5,350,797,312'}",682030774,cstone
6100.HK,Tongdao Liepin Group,EQUITY,HKD,hongkong,"{'raw': 5122675712, 'fmt': '5.123B', 'longFmt': '5,122,675,712'}",652953621,tongdao
2233.HK,West China Cement Limited,EQUITY,HKD,hongkong,"{'raw': 5058158080, 'fmt': '5.058B', 'longFmt': '5,058,158,080'}",644729985,"west,china"
0256.HK,Citychamp Watch & Jewellery Group Limited,EQUITY,HKD,hongkong,"{'raw': 5134860288, 'fmt': '5.135B', 'longFmt': '5,134,860,288'}",654506709,citychamp
0095.HK,LVGEM (China) Real Estate Investment Company Limited,EQUITY,HKD,hongkong,"{'raw': 5046723072, 'fmt': '5.047B', 'longFmt': '5,046,723,072'}",643272440,lvgem
0062.HK,Transport International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 5043862528, 'fmt': '5.044B', 'longFmt': '5,043,862,528'}",642907825,"transport,international"
6600.HK,SciClone Pharmaceuticals (Holdings) Limited,EQUITY,HKD,hongkong,"{'raw': 5014331904, 'fmt': '5.014B', 'longFmt': '5,014,331,904'}",639143752,sciclone
0686.HK,"Beijing Energy International Holding Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 4979016192, 'fmt': '4.979B', 'longFmt': '4,979,016,192'}",634642292,"beijing,energy"
1521.HK,Frontage Holdings Corporation,EQUITY,HKD,hongkong,"{'raw': 4972288000, 'fmt': '4.972B', 'longFmt': '4,972,288,000'}",633784693,"frontage,holdings"
1733.HK,E-Commodities Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4526384128, 'fmt': '4.526B', 'longFmt': '4,526,384,128'}",576948273,e-commodities
0051.HK,Harbour Centre Development Limited,EQUITY,HKD,hongkong,"{'raw': 4962999808, 'fmt': '4.963B', 'longFmt': '4,962,999,808'}",632600789,"harbour,centre"
6639.HK,Arrail Group Limited,EQUITY,HKD,hongkong,"{'raw': 4931899904, 'fmt': '4.932B', 'longFmt': '4,931,899,904'}",628636690,arrail
3309.HK,C-MER Eye Care Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4884174848, 'fmt': '4.884B', 'longFmt': '4,884,174,848'}",622553492,c-mer
6616.HK,Global New Material International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4886215680, 'fmt': '4.886B', 'longFmt': '4,886,215,680'}",622813624,"global,new,material"
1830.HK,Perfect Medical Health Management Limited,EQUITY,HKD,hongkong,"{'raw': 4841460224, 'fmt': '4.841B', 'longFmt': '4,841,460,224'}",617108941,"perfect,medical"
1916.HK,"Jiangxi Bank Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 4819424256, 'fmt': '4.819B', 'longFmt': '4,819,424,256'}",614300162,"jiangxi,bank"
1911.HK,China Renaissance Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4874655744, 'fmt': '4.875B', 'longFmt': '4,874,655,744'}",621340155,"china,renaissance"
0376.HK,Yunfeng Financial Group Limited,EQUITY,HKD,hongkong,"{'raw': 4796307456, 'fmt': '4.796B', 'longFmt': '4,796,307,456'}",611353616,yunfeng
2877.HK,China Shineway Pharmaceutical Group Limited,EQUITY,HKD,hongkong,"{'raw': 4755250176, 'fmt': '4.755B', 'longFmt': '4,755,250,176'}",606120316,shineway
0776.HK,Imperium Technology Group Limited,EQUITY,HKD,hongkong,"{'raw': 4758851072, 'fmt': '4.759B', 'longFmt': '4,758,851,072'}",606579299,"imperium,technology"
1696.HK,Sisram Medical Ltd,EQUITY,HKD,hongkong,"{'raw': 4801406976, 'fmt': '4.801B', 'longFmt': '4,801,406,976'}",612003618,sisram
0329.HK,OCI International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4709215232, 'fmt': '4.709B', 'longFmt': '4,709,215,232'}",600252546,"oci,international"
6608.HK,Bairong Inc.,EQUITY,HKD,hongkong,"{'raw': 4680093184, 'fmt': '4.68B', 'longFmt': '4,680,093,184'}",596540551,bairong
0989.HK,Hua Yin International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4754402304, 'fmt': '4.754B', 'longFmt': '4,754,402,304'}",606012244,"hua,yin"
0289.HK,Wing On Company International Limited,EQUITY,HKD,hongkong,"{'raw': 4659776000, 'fmt': '4.66B', 'longFmt': '4,659,776,000'}",593950854,"wing,on"
1558.HK,"YiChang HEC ChangJiang Pharmaceutical Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 4655030784, 'fmt': '4.655B', 'longFmt': '4,655,030,784'}",593346013,yichang
1501.HK,"Shanghai Kindly Medical Instruments Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 4636800000, 'fmt': '4.637B', 'longFmt': '4,636,800,000'}",591022255,"shanghai,kindly"
6830.HK,Huazhong In-Vehicle Holdings Company Limited,EQUITY,HKD,hongkong,"{'raw': 4635277824, 'fmt': '4.635B', 'longFmt': '4,635,277,824'}",590828233,huazhong
8328.HK,Xinyi Electric Storage Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4575273984, 'fmt': '4.575B', 'longFmt': '4,575,273,984'}",583179940,"xinyi,electric"
0315.HK,SmarTone Telecommunications Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4566210560, 'fmt': '4.566B', 'longFmt': '4,566,210,560'}",582024686,smartone
2297.HK,Rainmed Medical Limited,EQUITY,HKD,hongkong,"{'raw': 4554420224, 'fmt': '4.554B', 'longFmt': '4,554,420,224'}",580521849,rainmed
1234.HK,China Lilang Limited,EQUITY,HKD,hongkong,"{'raw': 4538487296, 'fmt': '4.538B', 'longFmt': '4,538,487,296'}",578490984,lilang
1813.HK,KWG Group Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4488749056, 'fmt': '4.489B', 'longFmt': '4,488,749,056'}",572151179,kwg
1809.HK,Prinx Chengshan Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4467808768, 'fmt': '4.468B', 'longFmt': '4,467,808,768'}",569482059,prinx
2337.HK,United Strength Power Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4426613760, 'fmt': '4.427B', 'longFmt': '4,426,613,760'}",564231204,"united,strength"
0185.HK,Zensun Enterprises Limited,EQUITY,HKD,hongkong,"{'raw': 4419930624, 'fmt': '4.42B', 'longFmt': '4,419,930,624'}",563379349,zensun
6889.HK,"DYNAM JAPAN HOLDINGS Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 4417415680, 'fmt': '4.417B', 'longFmt': '4,417,415,680'}",563058785,"dynam,japan"
0488.HK,Lai Sun Development Company Limited,EQUITY,HKD,hongkong,"{'raw': 4340609536, 'fmt': '4.341B', 'longFmt': '4,340,609,536'}",553268814,"lai,sun"
1286.HK,Impro Precision Industries Limited,EQUITY,HKD,hongkong,"{'raw': 4331567104, 'fmt': '4.332B', 'longFmt': '4,331,567,104'}",552116235,impro
1576.HK,Qilu Expressway Company Limited,EQUITY,HKD,hongkong,"{'raw': 4300000256, 'fmt': '4.3B', 'longFmt': '4,300,000,256'}",548092617,qilu
9991.HK,Baozun Inc.,EQUITY,HKD,hongkong,"{'raw': 4249016064, 'fmt': '4.249B', 'longFmt': '4,249,016,064'}",541593999,baozun
1137.HK,Hong Kong Technology Venture Company Limited,EQUITY,HKD,hongkong,"{'raw': 4264082432, 'fmt': '4.264B', 'longFmt': '4,264,082,432'}",543514410,"hong,kong,technology"
0127.HK,Chinese Estates Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4253992448, 'fmt': '4.254B', 'longFmt': '4,253,992,448'}",542228306,"chinese,estates"
0806.HK,Value Partners Group Limited,EQUITY,HKD,hongkong,"{'raw': 4244740352, 'fmt': '4.245B', 'longFmt': '4,244,740,352'}",541049002,"value,partners"
6667.HK,Mega Genomics Limited,EQUITY,HKD,hongkong,"{'raw': 4210518528, 'fmt': '4.211B', 'longFmt': '4,210,518,528'}",536686973,"mega,genomics"
9956.HK,ANE (Cayman) Inc.,EQUITY,HKD,hongkong,"{'raw': 4208648192, 'fmt': '4.209B', 'longFmt': '4,208,648,192'}",536448573,"ane,cayman"
3813.HK,Pou Sheng International (Holdings) Limited,EQUITY,HKD,hongkong,"{'raw': 4154420224, 'fmt': '4.154B', 'longFmt': '4,154,420,224'}",529536493,pou
1382.HK,Pacific Textiles Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4134845440, 'fmt': '4.135B', 'longFmt': '4,134,845,440'}",527041424,"pacific,textiles"
2246.HK,Gogox Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4185590528, 'fmt': '4.186B', 'longFmt': '4,185,590,528'}",533509565,gogox
1031.HK,Kingston Financial Group Limited,EQUITY,HKD,hongkong,"{'raw': 4184844544, 'fmt': '4.185B', 'longFmt': '4,184,844,544'}",533414480,"kingston,financial"
1238.HK,Powerlong Real Estate Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4181804032, 'fmt': '4.182B', 'longFmt': '4,181,804,032'}",533026926,powerlong
6169.HK,China YuHua Education Corporation Limited,EQUITY,HKD,hongkong,"{'raw': 4169608448, 'fmt': '4.17B', 'longFmt': '4,169,608,448'}",531472435,yuhua
6855.HK,Ascentage Pharma Group International,EQUITY,HKD,hongkong,"{'raw': 4169292544, 'fmt': '4.169B', 'longFmt': '4,169,292,544'}",531432169,ascentage
0242.HK,Shun Tak Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4107716608, 'fmt': '4.108B', 'longFmt': '4,107,716,608'}",523583491,"shun,tak"
1881.HK,Regal Real Estate Investment Trust,EQUITY,HKD,hongkong,"{'raw': 4104361728, 'fmt': '4.104B', 'longFmt': '4,104,361,728'}",523155867,"regal,real"
1330.HK,"Dynagreen Environmental Protection Group Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 4096713728, 'fmt': '4.097B', 'longFmt': '4,096,713,728'}",522181027,dynagreen
0178.HK,Sa Sa International Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 4065178624, 'fmt': '4.065B', 'longFmt': '4,065,178,624'}",518161456,"sa,sa"
1133.HK,Harbin Electric Company Limited,EQUITY,HKD,hongkong,"{'raw': 4061517824, 'fmt': '4.062B', 'longFmt': '4,061,517,824'}",517694838,"harbin,electric"
3306.HK,JNBY Design Limited,EQUITY,HKD,hongkong,"{'raw': 4009937664, 'fmt': '4.01B', 'longFmt': '4,009,937,664'}",511120255,jnby
0480.HK,HKR International Limited,EQUITY,HKD,hongkong,"{'raw': 3965751040, 'fmt': '3.966B', 'longFmt': '3,965,751,040'}",505488078,hkr
0032.HK,The Cross-Harbour (Holdings) Limited,EQUITY,HKD,hongkong,"{'raw': 3950492928, 'fmt': '3.95B', 'longFmt': '3,950,492,928'}",503543228,cross-harbour
2342.HK,Comba Telecom Systems Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3950045952, 'fmt': '3.95B', 'longFmt': '3,950,045,952'}",503486255,comba
2163.HK,"Changsha Broad Homes Industrial Group Co., Ltd.",EQUITY,HKD,hongkong,"{'raw': 3944999680, 'fmt': '3.945B', 'longFmt': '3,944,999,680'}",502843040,"changsha,broad"
0606.HK,SCE Intelligent Commercial Management Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3942500096, 'fmt': '3.943B', 'longFmt': '3,942,500,096'}",502524434,"sce,intelligent"
1729.HK,Time Interconnect Technology Limited,EQUITY,HKD,hongkong,"{'raw': 3930818816, 'fmt': '3.931B', 'longFmt': '3,930,818,816'}",501035499,"time,interconnect"
1426.HK,Spring Real Estate Investment Trust,EQUITY,HKD,hongkong,"{'raw': 3927353088, 'fmt': '3.927B', 'longFmt': '3,927,353,088'}",500593745,"spring,real"
1600.HK,Tian Lun Gas Holdings Limited,EQUITY,HKD,hongkong,"{'raw': 3918916608, 'fmt': '3.919B', 'longFmt': '3,918,916,608'}",499518403,"tian,lun"
6166.HK,China VAST Industrial Urban Development Company Limited,EQUITY,HKD,hongkong,"{'raw': 3913438464, 'fmt': '3.913B', 'longFmt': '3,913,438,464'}",498820140,"china,vast"
9996.HK,Peijia Medical Limited,EQUITY,HKD,hongkong,"{'raw': 3906827008, 'fmt': '3.907B', 'longFmt': '3,906,827,008'}",497977421,peijia
